id	num	is_danger	apps
android.permission.CHANGE_WIFI_STATE	26	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,com.taxsee.taxsee,ru.tutu.tutu_emp,ru.russpass.tourist,com.vladdrummer.autorus,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,com.tisonline.ttwcome_driver,ru.gazprombank.gorodpay,com.sitronics.app,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,com.tisonline.tis_driver,ru.rncard.virtualcard,ru.smarttransport.monitoring_ums
com.android.alarm.permission.SET_ALARM	3	False	ru.yandex.yandexnavi,ru.rzd.pass,ru.yandex.metro
android.permission.RECORD_AUDIO	16	True	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.aeroflot,ru.mosmetro.metro,ru.farpost.dromfilter,ru.yandex.taxi,com.taxsee.taxsee,youdrive.today,com.poputti.app,aero.svo.app,io.ionic.autoinfo,ru.antinteractive.antlivemobile,ru.gazprombank.gorodpay,ru.android.cars7,ru.zencar.mobile.app
com.android.vending.BILLING	11	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,com.ivolk.estrelka,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.vin.proverka.auto,infobot.gibdd.vin.auto
com.yandex.permission.READ_CREDENTIALS	3	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.yandex.taxi
yandex.auto.alice.PROVIDE_DEVICE_STATE	1	False	ru.yandex.yandexnavi
androidx.car.app.ACCESS_SURFACE	3	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps
android.permission.ACCESS_COARSE_LOCATION	52	True	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.belkacar.belkacar,com.taxsee.taxsee,ru.invoicebox.troika.individual,ru.tutu.tutu_emp,youdrive.today,ru.aviabilety.deshevo,com.poputti.app,ru.mosgorpass,ru.boxberry.couriers,ru.russpass.tourist,com.vladdrummer.autorus,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.elzforesttech.gisapp,ru.softinvent.bikecomp,ru.invoicebox.troika,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,ru.sber.csradar,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,ru.teligent.gazApp,com.sitronics.app,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,su.ati.driver,com.tisonline.tis_driver_request,com.tisonline.tis_driver,ru.zencar.mobile.app,ru.avtobandigital.app,com.tisonline.tis_user,lime.taxi.key.id169,ru.gruzovichkof.android,ru.taxovichkof.pult
yandex.auto.hmi.permission.TOGGLE_NOTIFICATIONS	1	False	ru.yandex.yandexnavi
android.permission.WRITE_SETTINGS	3	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,youdrive.today
